Wavelength Intensity
630.556 2129.36
630.511 2290.26
630.465 2276.81
630.419 2248.11
630.374 2212.89
630.328 2219.06
630.283 2201.28
630.237 2183.5
630.191 2194.02
630.146 2202.36
630.1 2262.93
630.054 2201.64
630.009 2188.22
629.963 2190.04
629.918 2213.59
629.872 2248.01
629.826 2173.73
629.781 2186.42
629.735 2142.59
629.689 2220.46
629.644 2283.09
629.598 2178.46
629.553 2204.15
629.507 2110.43
629.461 2168.69
629.416 2220.43
629.37 2176.66
629.324 2191.49
629.279 2273.56
629.233 2234.14
629.187 2194.74
629.142 2265.93
629.096 2226.53
629.051 2215.32
629.005 2193.29
628.959 2130.08
628.914 2238.06
628.868 2127.21
628.822 2111.7
628.777 2102.69
628.731 2201.94
628.685 2186.42
628.64 2268.3
628.594 2187.86
628.548 2155.04
628.503 2221.75
628.457 2171.63
628.411 2212.36
628.366 2131.99
628.32 2220.28
628.274 2172.36
628.229 2197.93
628.183 2214.86
628.138 2236.09
628.092 2166.6
628.046 2222.39
628.001 2150.77
627.955 2197.91
627.909 2173.8
627.864 2158.33
627.818 2153.66
627.772 2198.61
627.727 2209.03
627.681 2195.73
627.635 2223.4
627.59 2160.5
627.544 2149.36
627.498 2222.29
627.453 2189.6
627.407 2169.84
627.361 2201.8
627.315 2128.2
627.27 2158.0
627.224 2211.47
627.178 2247.71
627.133 2139.7
627.087 2193.15
627.041 2227.22
626.996 2179.52
626.95 2136.13
626.904 2217.51
626.859 2219.29
626.813 2214.63
626.767 2207.81
626.722 2145.11
626.676 2078.13
626.63 2234.64
626.585 2298.72
626.539 2180.2
626.493 2171.25
626.447 2226.72
626.402 2277.88
626.356 2112.21
626.31 2212.73
626.265 2233.83
626.219 2231.31
626.173 2209.49
626.128 2155.5
626.082 2146.57
626.036 2152.64
625.99 2173.72
625.945 2164.79
625.899 2164.43
625.853 2215.49
625.808 2232.26
625.762 2199.76
625.716 2139.43
625.671 2239.72
625.625 2121.6
625.579 2236.83
625.533 2150.85
625.488 2180.45
625.442 2237.86
625.396 2211.82
625.351 2187.92
625.305 2204.67
625.259 2249.2
625.213 2184.69
625.168 2248.45
625.122 2213.89
625.076 2136.6
625.031 2149.06
624.985 2165.79
624.939 2163.3
624.893 2171.48
624.848 2230.89
624.802 2164.35
624.756 2200.27
624.71 2150.83
624.665 2203.81
624.619 2207.71
624.573 2245.73
624.528 2234.69
624.482 2189.55
624.436 2180.66
624.39 2259.15
624.345 2167.15
624.299 2145.48
624.253 2140.87
624.207 2180.98
624.162 2187.0
624.116 2156.83
624.07 2130.93
624.024 2185.91
623.979 2125.96
623.933 2187.31
623.887 2206.09
623.841 2137.66
623.796 2167.08
623.75 2175.22
623.704 2170.61
623.658 2227.64
623.613 2167.76
623.567 2129.15
623.521 2094.8
623.475 2139.06
623.43 2162.07
623.384 2176.57
623.338 2229.29
623.292 2110.04
623.247 2183.98
623.201 2181.49
623.155 2155.67
623.109 2178.64
623.064 2176.16
623.018 2131.26
622.972 2173.31
622.926 2194.15
622.881 2181.07
622.835 2178.58
622.789 2214.24
622.743 2135.49
622.698 2291.88
622.652 2238.55
622.606 2147.12
622.56 2115.01
622.514 2169.69
622.469 2237.06
622.423 2141.46
622.377 2168.61
622.331 2157.67
622.286 2125.58
622.24 2163.29
622.194 2156.59
622.148 2168.91
622.102 2145.3
622.057 2138.6
622.011 2161.49
621.965 2112.54
621.919 2264.26
621.874 2109.72
621.828 2172.71
621.782 2174.46
621.736 2176.21
621.69 2182.18
621.645 2167.04
621.599 2168.79
621.553 2166.32
621.507 2111.12
621.461 2104.45
621.416 2222.16
621.37 2141.69
621.324 2156.08
621.278 2204.19
621.232 2182.75
621.187 2241.37
621.141 2120.94
621.095 2129.01
621.049 2160.24
621.003 2155.67
620.958 2117.42
620.912 2167.57
620.866 2131.44
620.82 2189.99
620.774 2155.97
620.729 2077.8
620.683 2090.07
620.637 2135.97
620.591 2120.9
620.545 2135.25
620.5 2176.92
620.454 2138.74
620.408 2066.96
620.362 2049.82
620.316 2078.87
620.271 2191.9
620.225 2021.5
620.179 2098.82
620.133 2098.47
620.087 2054.05
620.041 2129.23
619.996 2093.22
619.95 2109.64
619.904 2197.35
619.858 2199.08
619.812 2106.49
619.766 2158.53
619.721 2116.26
619.675 2147.33
619.629 2077.85
619.583 2150.8
619.537 2075.06
619.492 2028.65
619.446 2128.79
619.4 2025.88
619.354 2036.01
619.308 2054.49
619.262 2125.27
619.217 2158.38
619.171 2038.82
619.125 2122.11
619.079 2113.4
619.033 2138.12
618.987 2137.76
618.941 2097.71
618.896 2151.67
618.85 2174.28
618.804 2090.39
618.758 2067.07
618.712 2083.43
618.666 2131.08
618.621 2101.51
618.575 2115.76
618.529 2119.58
618.483 2073.34
618.437 2131.38
618.391 2033.02
618.345 2134.84
618.3 2096.96
618.254 2063.26
618.208 2160.85
618.162 2075.07
618.116 2083.05
618.07 2126.44
618.024 2042.79
617.979 2023.71
617.933 2031.7
617.887 2058.41
617.841 2012.29
617.795 2080.61
617.749 2113.54
617.703 2113.19
617.658 2106.6
617.612 2131.19
617.566 2060.15
617.52 2030.71
617.474 2107.26
617.428 2015.48
617.382 1994.37
617.336 2072.96
617.291 2118.3
617.245 2126.25
617.199 2088.53
617.153 2027.98
617.107 2114.81
617.061 2158.03
617.015 2056.01
616.969 2047.36
616.924 2038.72
616.878 2025.94
616.832 2075.36
616.786 2072.93
616.74 2060.15
616.694 2097.11
616.648 2044.96
616.602 2075.68
616.556 2079.48
616.511 2062.56
616.465 2047.72
616.419 2045.31
616.373 2096.71
616.327 2125.33
616.281 2050.48
616.235 2145.3
616.189 2053.93
616.143 2068.06
616.098 2069.78
616.052 2069.43
616.006 2054.62
615.96 2039.8
615.914 2051.86
615.868 2055.64
615.822 2082.15
615.776 1976.47
615.73 2056.67
615.684 2062.52
615.639 2080.75
615.593 2121.68
615.547 2065.61
615.501 2104.46
615.455 1955.58
615.409 2101.69
615.363 2020.91
615.317 2032.94
615.271 2088.26
615.225 2073.48
615.179 2083.43
615.134 2048.05
615.088 2072.43
615.042 2043.24
614.996 2098.5
614.95 2083.74
614.904 2025.74
614.858 2093.33
614.812 2123.84
614.766 2092.62
614.72 2069.64
614.674 2102.2
614.628 1996.96
614.582 2017.19
614.537 2012.73
614.491 2065.84
614.445 2092.21
614.399 2034.32
614.353 2085.34
614.307 2037.74
614.261 2035.34
614.215 2100.71
614.169 2042.87
614.123 2009.68
614.077 2036.02
614.031 2068.51
613.985 2041.49
613.939 2061.66
613.893 2065.42
613.848 2120.44
613.802 2113.93
613.756 2041.82
613.71 2109.12
613.664 2045.23
613.618 2008.0
613.572 2046.59
613.526 2089.26
613.48 2011.08
613.434 2102.88
613.388 2075.92
613.342 2044.86
613.296 2038.38
613.25 2078.96
613.204 2017.23
613.158 2041.43
613.112 2176.07
613.066 2034.61
613.02 2054.71
612.975 2068.67
612.929 2101.03
612.883 2123.15
612.837 2045.15
612.791 2083.62
612.745 2101.65
612.699 2064.54
612.653 2166.27
612.607 2165.91
612.561 2141.05
612.515 2212.11
612.469 2193.37
612.423 2162.4
612.377 2229.35
612.331 2300.34
612.285 2261.22
612.239 2177.25
612.193 2339.94
612.147 2245.8
612.101 2245.42
612.055 2220.6
612.009 2216.15
611.963 2175.04
611.917 2142.09
611.871 2076.58
611.825 2078.27
611.779 2084.02
611.733 2104.02
611.687 2089.42
611.641 2085.0
611.595 2107.02
611.549 2102.59
611.503 2051.41
611.457 1994.14
611.411 2077.14
611.365 1983.31
611.32 2090.66
611.274 2053.74
611.228 1941.68
611.182 2081.47
611.136 1967.42
611.09 2032.05
611.044 1972.84
610.998 2025.27
610.952 1947.82
610.906 2026.61
610.86 2001.93
610.814 1950.89
610.768 1958.67
610.722 2037.4
610.676 2026.92
610.63 1998.21
610.584 2030.29
610.538 1981.32
610.492 1974.91
610.446 1921.92
610.4 2002.59
610.354 1963.78
610.308 1987.74
610.262 1920.62
610.216 1910.17
610.17 1998.87
610.124 1998.53
610.078 1975.94
610.031 1937.19
609.985 1979.32
609.939 1916.32
609.893 1905.89
609.847 1974.27
609.801 1973.93
609.755 2024.1
609.709 1983.36
609.663 1948.69
609.617 1954.42
609.571 1968.22
609.525 1917.43
609.479 1941.32
609.433 1999.5
609.387 1920.49
609.341 1910.07
609.295 1933.95
609.249 1921.52
609.203 1999.82
609.157 1900.72
609.111 1968.91
609.065 1970.59
609.019 1952.13
608.973 1971.94
608.927 1941.39
608.881 1933.01
608.835 1924.63
608.789 1878.01
608.743 1885.74
608.697 1925.66
608.651 1921.31
608.605 1908.91
608.559 1991.05
608.513 1986.69
608.467 1944.13
608.421 1913.65
608.374 1967.58
608.328 1913.0
608.282 1938.79
608.236 1988.68
608.19 1950.18
608.144 1891.61
608.098 1947.51
608.052 1933.13
608.006 1946.85
607.96 1896.35
607.914 1920.1
607.868 1998.01
607.822 1987.64
607.776 1901.085
607.73 1814.53
607.684 2018.7
607.638 1906.12
607.592 1961.9
607.546 1917.49
607.5 1911.15
607.453 1876.78
607.407 1906.5
607.361 1914.18
607.315 1933.87
607.269 1987.59
607.223 1927.21
607.177 1924.88
607.131 1898.55
607.085 1932.23
607.039 1909.9
606.993 1873.58
606.947 1907.25
606.901 1924.92
606.855 1964.56
606.809 1936.25
606.762 1907.95
606.716 1957.56
606.67 1945.24
606.624 1938.92
606.578 1978.52
606.532 1922.29
606.486 1931.94
606.44 1891.71
606.394 1917.32
606.348 1946.91
606.302 1918.66
606.256 1862.5
606.209 2025.67
606.163 1971.5
606.117 1861.55
606.071 1885.14
606.025 1888.8
605.979 1962.19
605.933 1944.6000000000001
605.887 1927.01
605.841 1909.42
605.795 1944.92
605.749 1892.84
605.703 1932.32
605.656 1910.1
605.61 1877.95
605.564 1899.51
605.518 1938.96
605.472 1932.66
605.426 1902.51
605.38 1951.88
605.334 1858.14
605.288 1959.16
605.242 1889.29
605.195 1859.17
605.149 1898.58
605.103 1959.81
605.057 1860.21
605.011 1836.07
604.965 1929.03
604.919 1946.56
604.873 1904.57
604.827 1973.67
604.78 1919.78
604.734 1959.11
604.688 1820.0
604.642 1898.98
604.596 1918.47
604.55 1838.88
604.504 1874.23
604.458 1842.21
604.412 1859.72
604.365 1887.13
604.319 1870.97
604.273 1868.67
604.227 1860.43
604.181 1808.66
604.135 1818.25
604.089 1859.48
604.043 1843.34
603.996 1910.25
603.95 1921.79
603.904 1917.51
603.858 1806.5
603.812 1851.64
603.766 1918.5
603.72 1837.18
603.674 1909.94
603.627 1919.49
603.581 1836.23
603.535 1920.81
603.489 1888.9
603.443 1902.39
603.397 1860.63
603.351 1820.85
603.305 1846.18
603.258 1893.2
603.212 1853.44
603.166 1809.75
603.12 1860.69
603.074 1889.93
603.028 1846.26
602.982 1938.53
602.935 1841.69
602.889 1831.52
602.843 1854.84
602.797 1832.86
602.751 1877.82
602.705 1914.89
602.659 1851.6
602.612 1870.96
602.566 1839.16
602.52 1864.41
602.474 1852.3
602.428 1905.06
602.382 1847.73
602.335 1865.1
602.289 1851.03
602.243 1870.36
602.197 1836.64
602.151 1954.17
602.105 1812.45
602.059 1861.22
602.012 1835.38
601.966 1856.66
601.92 1905.4
601.874 1814.82
601.828 1794.89
601.782 1827.92
601.735 1862.91
601.689 1848.86
601.643 1897.55
601.597 1903.11
601.551 1859.67
601.505 1900.49
601.458 1841.4
601.412 1866.55
601.366 1811.39
601.32 1903.11
601.274 1885.16
601.228 1886.79
601.181 1767.1
601.135 1852.88
601.089 1840.83
601.043 1797.48
600.997 1826.51
600.95 1898.54
600.904 1833.7
600.858 1811.88
600.812 1799.85
600.766 1881.6
600.72 1848.07
600.673 1802.83
600.627 1863.06
600.581 1892.02
600.535 1837.04
600.489 1852.34
600.442 1830.55
600.396 1845.85
600.35 1837.72
600.304 1802.3
600.258 1817.59
600.211 1885.52
600.165 1818.91
600.119 1832.25
600.073 1861.16
600.027 1870.59
599.98 1852.73
599.934 1790.08
599.888 1791.72
599.842 1865.41
599.796 1793.05
599.749 1769.38
599.703 1772.97
599.657 1786.29
599.611 1821.0
599.565 1906.27
599.518 1830.1
599.472 1773.39
599.426 1771.14
599.38 1815.54
599.334 1830.78
599.287 1801.32
599.241 1855.41
599.195 1816.24
599.149 1800.39
599.103 1850.56
599.056 1834.71
599.01 1847.99
598.964 1758.39
598.918 1750.32
598.871 1837.33
598.825 1767.18
598.779 1871.61
598.733 1754.94
598.687 1787.59
598.64 1762.08
598.594 1779.22
598.548 1856.43
598.502 1757.3
598.455 1743.44
598.409 1776.06
598.363 1795.12
598.317 1818.04
598.271 1775.14
598.224 1753.55
598.178 1820.97
598.132 1721.98
598.086 1799.07
598.039 1792.95
597.993 1695.95
597.947 1790.4
597.901 1790.09
597.855 1780.12
597.808 1797.2
597.762 1804.62
597.716 1775.33
597.67 1802.07
597.623 1786.31
597.577 1801.45
597.531 1828.16
597.485 1700.46
597.438 1723.32
597.392 1717.23
597.346 1670.64
597.3 1730.14
597.253 1731.77
597.207 1710.26
597.161 1682.98
597.115 1701.96
597.068 1732.5
597.022 1772.67
596.976 1758.88
596.93 1731.61
596.883 1787.16
596.837 1757.96
596.791 1721.08
596.745 1743.88
596.698 1743.58
596.652 1752.9
596.606 1712.2
596.56 1731.14
596.513 1748.15
596.467 1705.54
596.421 1764.84
596.375 1695.34
596.328 1696.97
596.282 1671.7
596.236 1677.17
596.189 1715.3
596.143 1722.68
596.097 1758.87
596.051 1683.69
596.004 1669.96
595.958 1742.6
595.912 1736.54
595.866 1736.24
595.819 1678.4
595.773 1708.79
595.727 1739.18
595.681 1725.46
595.634 1727.07
595.588 1755.52
595.542 1741.81
595.495 1714.68
595.449 1723.96
595.403 1666.21
595.357 1685.07
595.31 1717.32
595.264 1762.97
595.218 1716.73
595.171 1653.29
595.125 1744.83
595.079 1690.97
595.033 1713.63
594.986 1717.15
594.94 1615.53
594.894 1712.74
594.847 1735.37
594.801 1677.75
594.755 1681.28
594.709 1753.57
594.662 1636.77
594.616 1628.85
594.57 1678.2
594.523 1672.18
594.477 1679.53
594.431 1665.88
594.384 1659.87
594.338 1608.08
594.292 1678.36
594.246 1683.79
594.199 1653.0
594.153 1679.4
594.107 1698.17
594.06 1659.76
594.014 1764.26
593.968 1613.46
593.921 1691.27
593.875 1689.08
593.829 1671.65
593.783 1585.69
593.736 1722.45
593.69 1674.58
593.644 1712.34
593.597 1588.4
593.551 1666.1
593.505 1660.11
593.458 1694.04
593.412 1619.61
593.366 1664.95
593.319 1655.15
593.273 1698.57
593.227 1662.18
593.18 1718.87
593.134 1671.1
593.088 1667.01
593.042 1613.57
592.995 1584.82
592.949 1624.39
592.903 1622.21
592.856 1714.88
592.81 1587.51
592.764 1642.23
592.717 1693.13
592.671 1698.52
592.625 1631.89
592.578 1639.19
592.532 1673.01
592.486 1564.74
592.439 1615.61
592.393 1636.15
592.347 1664.27
592.3 1656.41
592.254 1648.55
592.208 1589.6
592.161 1612.03
592.115 1600.4
592.069 1641.73
592.022 1635.77
591.976 1633.59
591.93 1599.28
591.883 1568.76
591.837 1674.32
591.791 1615.45
591.744 1658.62
591.698 1599.78
591.652 1635.38
591.605 1629.43
591.559 1602.72
591.512 1591.12
591.466 1579.52
591.42 1584.9
591.373 1575.19
591.327 1914.42
591.281 1800.94
591.234 1581.91
591.188 1674.01
591.142 1568.17
591.095 1654.58
591.049 1620.38
591.003 1608.79
590.956 1602.86
590.91 1632.71
590.864 1591.01
590.817 1609.55
590.771 1558.45
590.724 1582.65
590.678 1588.01
590.632 1578.33
590.585 1532.92
590.539 1521.37
590.493 1541.78
590.446 1599.79
590.4 1539.36
590.354 1507.15
590.307 1610.23
590.261 1553.59
590.214 1543.93
590.168 1558.68
590.122 1532.12
590.075 1524.34
590.029 1537.22
589.983 1585.74
589.936 1611.73
589.89 1528.91
589.843 1590.54
589.797 1532.13
589.751 1541.23
589.704 1505.35
589.658 1625.04
589.612 1512.32
589.565 1585.12
589.519 1605.45
589.472 1509.65
589.426 1535.6
589.38 1509.125
589.333 1482.65
589.287 1452.44
589.24 1542.02
589.194 1552.97
589.148 1591.99
589.101 1507.54
589.055 1505.41
589.009 1538.8
588.962 1501.14
588.916 1513.96
588.869 1534.26
588.823 1511.57
588.777 1500.09
588.73 1522.24
588.684 1520.11
588.637 1624.4
588.591 1586.78
588.545 1571.58
588.498 1625.42
588.452 1602.74
588.405 1561.42
588.359 1538.77
588.313 1545.96
588.266 1547.55
588.22 1508.13
588.173 1481.78
588.127 1479.65
588.081 1544.61
588.034 1484.72
587.988 1542.2
587.941 1487.93
587.895 1483.94
587.848 1593.52
587.802 1503.9
587.756 1468.28
587.709 1518.26
587.663 1501.25
587.616 1523.3
587.57 1476.55
587.524 1517.19
587.477 1509.49
587.431 1479.49
587.384 1456.93
587.338 1462.25
587.291 1435.98
587.245 1409.73
587.199 1465.19
587.152 1503.93
587.106 1442.4
587.059 1434.73
587.013 1417.77
586.967 1525.14
586.92 1370.9
586.874 1487.51
586.827 1400.09
586.781 1475.86
586.734 1442.24
586.688 1427.15
586.642 1471.38
586.595 1439.62
586.549 1489.39
586.502 1448.38
586.456 1472.2
586.409 1440.47
586.363 1490.19
586.316 1495.49
586.27 1430.45
586.224 1446.86
586.177 1455.85
586.131 1435.25
586.084 1494.17
586.038 1440.29
585.991 1452.98
585.945 1426.85
585.898 1408.12
585.852 1446.67
585.806 1396.54
585.759 1366.74
585.713 1418.21
585.666 1460.43
585.62 1388.18
585.573 1393.47
585.527 1428.29
585.48 1455.71
585.434 1390.89
585.388 1445.98
585.341 1451.26
585.295 1425.19
585.248 1437.84
585.202 1406.26
585.155 1439.18
585.109 1473.93
585.062 1352.09
585.016 1414.48
584.969 1366.35
584.923 1421.34
584.877 1413.73
584.83 1404.28
584.784 1431.64
584.737 1394.59
584.691 1407.22
584.644 1423.52
584.598 1355.24
584.551 1434.05
584.505 1371.3
584.458 1354.52
584.412 1416.76
584.365 1368.74
584.319 1418.1
584.272 1375.61
584.226 1421.27
584.179 1459.57
584.133 1422.61
584.087 1438.87
584.04 1381.74
583.994 1377.82
583.947 1381.25
583.901 1390.18
583.854 1360.59
583.808 1356.69
583.761 1418.77
583.715 1370.87
583.668 1390.78
583.622 1432.68
583.575 1377.47
583.529 1419.35
583.482 1376.99
583.436 1374.91
583.389 1405.79
583.343 1476.92
583.296 1348.57
583.25 1346.5
583.203 1379.19
583.157 1347.86
583.11 1395.16
583.064 1349.21
583.017 1356.28
582.971 1322.24
582.924 1288.2
582.878 1364.7
582.831 1307.83
582.785 1366.04
582.738 1387.71
582.692 1371.04
582.645 1356.19
582.599 1335.88
582.552 1363.01
582.506 1391.96
582.459 1349.77
582.413 1395.12
582.366 1365.7
582.32 1374.57
582.273 1357.93
582.227 1361.33
582.18 1328.29
582.134 1355.39
582.087 1415.25
582.041 1303.92
581.994 1376.52
581.948 1332.58
581.901 1406.97
581.855 1295.72
581.808 1346.43
581.762 1346.2
581.715 1360.51
581.669 1305.71
581.622 1307.3
581.576 1259.8
581.529 1323.2
581.483 1321.14
581.436 1330.0
581.39 1306.14
581.343 1360.4
581.297 1354.71
581.25 1374.45
581.204 1259.84
581.157 1310.44
581.11 1350.13
581.064 1250.1
581.017 1317.0
580.971 1333.09
580.924 1350.98
580.878 1298.17
580.831 1301.56
580.785 1355.71
580.738 1302.91
580.692 1273.69
580.645 1300.64
580.599 1256.94
580.552 1294.75
580.506 1347.02
580.459 1261.71
580.413 1279.58
580.366 1259.45
580.319 1331.6
580.273 1313.27
580.226 1294.95
580.18 1350.78
580.133 1316.19
580.087 1276.19
580.04 1335.6
579.994 1288.39
579.947 1280.93
579.901 1338.51
579.854 1280.48
579.807 1254.97
579.761 1314.33
579.714 1296.04
579.668 1256.11
579.621 1219.8
579.575 1315.2
579.528 1314.97
579.482 1289.48
579.435 1312.7
579.388 1238.55
579.342 1263.56
579.295 1312.0
579.249 1320.78
579.202 1266.49
579.156 1314.9
579.109 1226.42
579.063 1319.84
579.016 1238.59
578.969 1299.57
578.923 1266.95
578.876 1266.72
578.83 1327.66
578.783 1264.47
578.737 1269.64
578.69 1292.79
578.644 1287.17
578.597 1319.3
578.55 1272.34
578.504 1293.67
578.457 1288.05
578.411 1273.46
578.364 1305.55
578.318 1240.68
578.271 1244.05
578.224 1283.32
578.178 1236.43
578.131 1286.45
578.085 1288.02
578.038 1262.68
577.992 1289.35
577.945 1307.05
577.898 1235.12
577.852 1254.61
577.805 1263.35
577.759 1250.58
577.712 1237.82
577.665 1203.57
577.619 1251.71
577.572 1222.84
577.526 1235.15
577.479 1252.83
577.433 1247.24
577.386 1259.54
577.339 1237.85
577.293 1305.59
577.246 1278.54
577.2 1206.8
577.153 1217.31
577.106 1206.37
577.06 1236.53
577.013 1214.87
576.967 1239.66
576.92 1234.09
576.873 1257.08
576.827 1196.15
576.78 1206.65
576.734 1251.05
576.687 1249.05
576.64 1239.9
576.594 1214.71
576.547 1237.68
576.501 1253.51
576.454 1244.37
576.407 1238.8
576.361 1238.58
576.314 1247.27
576.268 1197.16
576.221 1259.29
576.174 1239.48
576.128 1226.79
576.081 1244.38
576.035 1196.1
575.988 1227.92
575.941 1231.26
575.895 1239.93
575.848 1186.35
575.802 1176.36
575.755 1166.37
575.708 1208.83
575.662 1231.72
575.615 1251.05
575.568 1201.07
575.522 1197.31
575.475 1205.97
575.429 1186.23
575.382 1217.97
575.335 1200.0
575.289 1198.02
575.242 1197.8
575.195 1146.14
575.149 1213.34
575.102 1174.1
575.056 1221.77
575.009 1209.14
574.962 1162.84
574.916 1185.67
574.869 1203.18
574.822 1183.48
574.776 1193.89
574.729 1207.85
574.683 1202.32
574.636 1150.76
574.589 1203.66
574.543 1215.84
574.496 1212.08
574.449 1126.94
574.403 1167.43
574.356 1222.04
574.309 1181.15
574.263 1180.94
574.216 1186.03
574.17 1148.71
574.123 1189.14
574.076 1164.2
574.03 1216.98
573.983 1160.25
573.936 1191.83
573.89 1159.84
573.843 1170.22
573.796 1161.19
573.75 1217.44
573.703 1166.06
573.656 1141.16
573.61 1151.54
573.563 1176.02
573.517 1149.36
573.47 1138.58
573.423 1120.76
573.377 1280.89
573.33 1248.075
573.283 1215.26
573.237 1174.55
573.19 1081.02
573.143 1126.6
573.097 1231.99
573.05 1187.78
573.003 1145.34
572.957 1215.5
572.91 1132.62
572.863 1164.07
572.817 1133.98
572.77 1140.8
572.723 1172.23
572.677 1170.27
572.63 1129.65
572.583 1175.12
572.537 1146.81
572.49 1115.0
572.443 1144.64
572.397 1137.42
572.35 1179.33
572.303 1193.16
572.257 1098.21
572.21 1138.35
572.163 1146.92
572.117 1188.79
572.07 1137.74
572.023 1172.59
571.977 1107.54
571.93 1119.61
571.883 1101.89
571.837 1182.26
571.79 1141.77
571.743 1118.81
571.697 1148.36
571.65 1116.65
571.603 1090.21
571.557 1128.5
571.51 1140.54
571.463 1124.6
571.416 1124.4
571.37 1083.98
571.323 1110.01
571.276 1116.8
571.23 1137.57
571.183 1128.63
571.136 1102.22
571.09 1074.08
571.043 1112.31
570.996 1101.63
570.95 1106.67
570.903 1158.83
570.856 1106.27
570.809 1193.3
570.763 1091.92
570.716 1128.35
570.669 1081.07
570.623 1147.12
570.576 1174.8
570.529 1103.14
570.483 1073.32
570.436 1095.77
570.389 1079.9
570.343 1147.62
570.296 1100.41
570.249 1082.8
570.202 1084.35
570.156 1103.29
570.109 1064.82
570.062 1137.69
570.016 1128.79
569.969 1114.67
569.922 1095.35
569.875 1136.87
569.829 1058.46
569.782 1091.28
569.735 1071.97
569.689 1089.15
569.642 1047.27
569.595 1123.49
569.548 1072.94
569.502 1123.08
569.455 1070.82
569.408 1081.04
569.362 1060.02
569.315 1143.09
569.268 1042.3
569.221 1075.05
569.175 1090.46
569.128 1033.07
569.081 1034.61
569.035 1089.88
568.988 1075.82
568.941 1058.31
568.894 1101.41
568.848 1049.27
568.801 1139.1
568.754 1109.47
568.707 1076.39
568.661 1000.06
568.614 1103.68
568.567 1044.67
568.521 1051.4
568.474 1049.48
568.427 1057.94
568.38 1092.31
568.334 1017.81
568.287 1114.38
568.24 1032.99
568.193 1050.08
568.147 1084.42
568.1 1065.24
568.053 1087.48
568.006 1038.96
567.96 1097.44
567.913 1019.61
567.866 1029.78
567.82 996.823
567.773 1010.44
567.726 1048.18
567.679 1037.65
567.633 1059.87
567.586 1051.06
567.539 1042.26
567.492 1002.45
567.446 1062.55
567.399 1034.81
567.352 986.418
567.305 1049.92
567.259 1032.53
567.212 1078.79
567.165 997.747
567.118 1019.93
567.072 1021.46
567.025 1026.44
566.978 986.712
566.931 1000.28
566.885 988.074
566.838 1058.34
566.791 1092.5
566.744 1016.74
566.697 1021.7
566.651 1036.97
566.604 993.869
566.557 997.122
566.51 1041.56
566.464 986.468
566.417 979.4295
566.37 972.391
566.323 1040.8
566.277 994.326
566.23 1035.28
566.183 1021.39
566.136 1038.34
566.09 985.041
566.043 966.022
565.996 1029.21
565.949 1018.75
565.902 944.955
565.856 1030.36
565.809 971.993
565.762 1016.3
565.715 992.169
565.669 995.41
565.622 991.81
565.575 986.501
565.528 1001.71
565.481 1013.49
565.435 1033.81
565.388 1004.58
565.341 949.737
565.294 1002.51
565.248 998.912
565.201 1008.97
565.154 983.187
565.107 984.716
565.06 996.481
565.014 986.065
564.967 1006.35
564.92 984.002
564.873 1021.34
564.826 906.931
564.78 940.856
564.733 996.922
564.686 996.741
564.639 976.118
564.593 992.973
564.546 938.3
564.499 1002.83
564.452 937.96
564.405 937.79
564.359 981.863
564.312 964.671
564.265 1013.83
564.218 969.423
564.171 926.737
564.125 972.472
564.078 972.295
564.031 963.621
563.984 983.837
563.937 946.283
563.891 964.795
563.844 939.146
563.797 923.694
563.75 993.13
563.703 940.332
563.657 914.705
563.61 979.015
563.563 949.998
563.516 953.218
563.469 925.912
563.422 952.871
563.376 964.565
563.329 976.254
563.282 901.515
563.235 901.351
563.188 946.924
563.142 945.058
563.095 943.193
563.048 878.686
563.001 963.163
562.954 917.293
562.908 922.202
562.861 927.11
562.814 940.473
562.767 943.685
562.72 906.314
562.673 958.557
562.627 946.55
562.58 970.038
562.533 898.896
562.486 900.421
562.439 918.837
562.392 911.915
562.346 906.684
562.299 931.84
562.252 924.92
562.205 897.751
562.158 924.583
562.111 895.737
562.065 893.888
562.018 913.96
561.971 918.852
561.924 903.514
561.877 921.888
561.83 925.09
561.784 935.03
561.737 904.54
561.69 929.637
561.643 909.262
561.596 893.945
561.549 898.831
561.503 950.837
561.456 885.043
561.409 900.022
561.362 889.766
561.315 919.874
561.268 911.3
561.222 932.987
561.175 899.202
561.128 885.595
561.081 853.511
561.034 910.469
560.987 900.226
560.94 884.949
560.894 909.971
560.847 896.376
560.8 887.821
560.753 872.557
560.706 870.721
560.659 855.465
560.613 860.34
560.566 893.719
560.519 881.82
560.472 873.279
560.425 893.229
560.378 911.497
560.331 896.254
560.285 877.666
560.238 934.443
560.191 857.254
560.144 853.749
560.097 858.614
560.05 888.579
560.003 881.724
559.956 866.508
559.91 891.437
559.863 876.224
559.816 886.096
559.769 890.948
559.722 884.1
559.675 870.571
559.628 948.933
559.582 831.835
559.535 880.114
559.488 874.944
559.441 834.718
559.394 871.286
559.347 851.101
559.3 890.99
559.253 855.794
559.207 868.981
559.16 868.822
559.113 843.654
559.066 871.838
559.019 863.345
558.972 846.523
558.925 854.699
558.878 856.208
558.832 881.034
558.785 849.234
558.738 812.452
558.691 850.588
558.644 862.082
558.597 831.973
558.55 835.148
558.503 830.005
558.456 859.788
558.41 852.98
558.363 869.448
558.316 806.128
558.269 800.995
558.222 875.616
558.175 852.199
558.128 817.164
558.081 868.493
558.034 853.391
557.988 863.194
557.941 851.418
557.894 828.031
557.847 849.447
557.8 872.514
